Time;BTC / USD Denominated Closing Price;BTC / Free Float Market Cap (USD);BTC / Realized Market Cap (USD);BTC / Free Float MVRV (Free Float Market Cap / Realized Market Cap);BTC / MVRV (Market Cap / Realized Market Cap)
1.04.2019;413841780771479;580647843721506;7624112302936230;0.76159403;0.95655086
2.04.2019;490371946206897;6881853480255400;7655503612925590;0.89894197;112892016
3.04.2019;496022760274693;6961360241297650;7665737681119310;0.90811355;114051964
4.04.2019;491126970245471;6893448571882760;767244074288984;0.89846879;112838804
5.04.2019;503322548369375;7065167044955020;7675045209144330;0.92053752;115614507
6.04.2019;504435684593805;708113703717908;7677686970432200;0.92230083;115841744
7.04.2019;518911195558153;7283181859951880;7681339811119900;0.94816556;119121228
8.04.2019;528342302483928;7416585848995370;768893047821005;0.96457965;121179209
9.04.2019;519557790882525;7293926560818900;7693821942133770;0.94802383;119099798
10.04.2019;531174160327294;7458297406141090;7701671207251290;0.96839987;121651316
11.04.2019;505066600859147;7092594384986270;7700977295754740;0.92099926;115695368
12.04.2019;508286143202805;7138489801470460;7706064357191110;0.92634703;116368455
13.04.2019;507479069257744;7127528568774050;770859880634358;0.92462051;116156591
14.04.2019;515680404061952;7243108232625260;7702640473691210;0.94034095;118135304
15.04.2019;504289773845704;7083380193584580;7701468036502570;0.91974415;115555322
16.04.2019;520596295745178;7302653775595110;7706635963353110;0.94757996;119224124
17.04.2019;522635221519579;7332853289795260;771236735955169;0.95079149;11961381
18.04.2019;52785023395675;7406736693600940;771584189507641;0.95993889;120765693
19.04.2019;528995121911163;7423526597217010;7736350314676760;0.95956443;120719787
20.04.2019;531397326212741;7458054321517850;7738440434060920;0.9637671;121246475
21.04.2019;529573382817066;7433261030418370;7738998913588770;0.96049387;120835451
22.04.2019;538379997533606;7557430107098490;774290659892821;0.97604562;122794551
23.04.2019;554486271186441;7784519184842060;7752026063201880;100419157;12632969
24.04.2019;543194791963764;7627136287915820;7744555442505360;0.98483849;1238908
25.04.2019;512767316738749;7200743761393710;7740058394207190;0.93032163;117030753
26.04.2019;515016466066628;7233100489773910;7732398761219700;0.93542776;117673094
27.04.2019;518180776364699;7278436727639210;7732000241958080;0.94133943;118413668
28.04.2019;514866961542957;7232737622165080;7733268757690240;0.93527561;117650667
29.04.2019;514880049327878;7233851117086540;7730567647268760;0.93574644;117708337
30.04.2019;526661820251315;739996363692421;7735706429819960;0.9565983;120333737
1.05.2019;531517532904734;7469179946116700;771399447030264;0.96826359;121799733
2.05.2019;539312937638808;757983575790972;7716128231872230;0.98233668;123567987
3.05.2019;565843038836938;7953736630091820;7724716023170580;102964777;12951638
4.05.2019;577471242869667;811846855703744;773002854463498;105025079;132099457
5.05.2019;572835170222092;8053873805717000;7735583276822910;104114629;130956777
6.05.2019;569168837405026;8003313728081520;7747086736273070;103307398;129939268
7.05.2019;5825744893045;8192501169374690;7755332544816420;105637007;132870246
8.05.2019;59318005949737;834256874971823;7765510144484050;107431046;135126305
9.05.2019;615014044476914;8650620665576590;7775856097496330;111249753;139928506
10.05.2019;635746349357101;8943211848248340;778583239337314;114865199;144472955
11.05.2019;732508286031561;10305250181549000;7834949968108930;13152924;16543368
12.05.2019;694262317451783;9768364758062360;7847160409610680;124482797;156569495
13.05.2019;779890573600234;10974708202947700;7898691392727100;138943372;174753483
14.05.2019;79555576823495;11196789716401400;7949930231804450;140841358;177133721
15.05.2019;82152068383986;11563926840369100;800536181661519;14445227;181667469
16.05.2019;786207160233782;11067964500707900;8055229785381050;137400978;172799889
17.05.2019;732692068188194;10315810880852800;8054292758269930;12807842;161073752
18.05.2019;727798756341321;10247504947493300;8057539328773090;127179087;159950822
19.05.2019;821974278696669;11574771429086000;8078427268628070;14328001;180201739
20.05.2019;798113937895967;11241481062968500;8090796011186560;138941595;174723194
21.05.2019;798380847738165;11246350198767700;8104850088746450;138760743;174497388
22.05.2019;766790211484512;10802605867025300;8108218405791770;133230327;167542929
23.05.2019;78974712936879;11126877819329400;8122802535999440;136983237;172268374
24.05.2019;798710036762127;11252133737109800;8138795155153070;138253065;173899884
25.05.2019;806159176072472;11359405411695000;8149528614353120;139387269;175307893
26.05.2019;873152495587376;12305556786243300;8171127644233460;150598024;189396436
27.05.2019;881678670835769;12379205522378200;8194840421281060;151060971;190714924
28.05.2019;871912584833431;12243504103262400;8217419427751800;148994514;188105961
29.05.2019;865548850613676;12156728605081700;8337238720869540;145812409;184071984
30.05.2019;827162196317942;11618879125961700;8343937977669380;139249347;175787076
31.05.2019;8556222185564;12018863964460200;8361146902490080;143746595;181476063
1.06.2019;855480732963179;12018119302650200;8371263947488170;143563975;181246057
2.06.2019;874435374547049;12285592179598800;8381635616983190;146577503;18504971
3.06.2019;817340127054354;11485102056917400;839524540442815;13680484;172701182
4.06.2019;764993933196961;1075095304246880;8344722422712630;128835358;162636908
5.06.2019;779854446639392;109619112961.93;8354918847958120;131203085;165612566
6.06.2019;777671332612507;1093233901934480;835658946639666;130822976;1651342
7.06.2019;8023950093045;11280682083451700;8367366196282270;134817598;170183629
8.06.2019;793980515488019;11162843046564800;8370448635833330;133360152;16835165
9.06.2019;763406575073057;10733923376504500;8372684444838430;128201695;161842434
10.06.2019;799330253857393;112383214790618;839078116478014;133936534;169111483
11.06.2019;792248362711864;11086637134409300;8396709262657470;132035501;167511723
12.06.2019;814675612507306;11345629466863000;8409455549526720;134915149;172008481
13.06.2019;823277734137931;11466050516714400;841884826410879;136195001;173649236
14.06.2019;869800481502046;1211540535940680;8445649355796840;143451437;182901577
15.06.2019;885058481601403;12329128034031500;8457032628226680;145785509;185878621
16.06.2019;901951700672121;12565889486055900;8481559052153080;148155421;188896018
17.06.2019;934057218877849;13014512905171900;8504268110665740;153035073;19511578
18.06.2019;904713274447691;12607396220634500;8515615465782760;148050323;188755922
19.06.2019;928505567656341;1294043863698150;8541763846991660;151496095;193150882
20.06.2019;954671977819988;13306676694966400;8564515934680340;155369863;198086596
21.06.2019;100834863136762;14058182886947500;859825910403496;16350034;208422475
22.06.2019;106852952327878;14898984547504400;864504819940008;172341255;219688103
23.06.2019;107944276963764;15053411390175200;8668196083034450;173662562;22136737
24.06.2019;110042069094681;15348208904037300;870641921722638;176286123;224706654
25.06.2019;117262638308007;16357614730367900;8761039508257050;186708606;237982686
26.06.2019;128634606849795;1794751961413870;889443660577583;201783659;257176389
27.06.2019;111097978418469;1550268910105380;8919075239439540;173814983;221524309
28.06.2019;123582079582116;17244578207703900;900224360584087;191558671;244168454
29.06.2019;119443515473407;1667049701546450;9028687095032460;184639215;235329242
30.06.2019;108426167109877;15134778198497800;9055155571476640;167139903;213021037
1.07.2019;105695517282291;14753781307032300;9060340016188350;162839157;207558255
2.07.2019;107660833162186;1502883334665840;9079262608134050;165529228;211000412
3.07.2019;119520248935126;1668653321694910;9122631772056670;182913589;233157806
4.07.2019;111770103787551;15606934179350700;9149460311647420;170577648;217425127
5.07.2019;109983991004676;15359328941282300;9155392946062370;16776264;213840364
6.07.2019;11208225600526;1565470896749530;9165261388508680;170804828;217712562
7.07.2019;114561836039158;1600267348701580;9177499537436260;174368557;222256119
8.07.2019;123196228758036;1721202728806940;9221156288014200;186658015;237905472
9.07.2019;12579107616014;17578040884217300;9260220812324780;189823129;241917807
10.07.2019;121067829313267;1692114868587900;9321330442606230;181531475;231328701
11.07.2019;11294678028346;15787733845101000;9326819339839260;169272431;215704038
12.07.2019;118133237158971;16514981941316700;935905798005986;176459874;224857787
13.07.2019;11346837148159;1586487411341990;9363784160058830;16942802;215890911
14.07.2019;102830757891292;14379017234353200;9353997180916120;153720564;195875859
15.07.2019;109263802741087;15280802247092100;9368120011951220;163114928;207837284
16.07.2019;947114086475745;13247569225339900;9353823457205690;141627317;180452153
17.07.2019;967488246113384;13534711149397500;9371094336106180;144430423;184011447
18.07.2019;106798906896552;14943099793886300;9409576110049680;158807364;202312657
19.07.2019;105322027291058;14738242431378100;942522547327331;156370184;19920017
20.07.2019;108626485479252;1520514271001380;94379935587317;161105669;20519756
21.07.2019;105897064907656;148244180622543;9449735100468650;156876546;199813946
22.07.2019;103185609251899;1444338155915730;9450776057025670;152827466;194697902
23.07.2019;986664894038574;13812332167609300;9445025223450620;14623923;186302934
24.07.2019;979278753652835;13710185849653100;9478418414262270;144646346;184274782
25.07.2019;989718678603156;13857756723976500;9482574586185820;14613918;186177246
26.07.2019;983669678813559;13775323530359700;9488881507256160;145173312;184937883
27.07.2019;944667205207481;13230457955694500;948787020071542;139446026;17764295
28.07.2019;952978879193454;13345963419193600;949015893540886;140629504;179184692
29.07.2019;950415891595558;13300754643344500;9664111875204320;137630388;175506806
30.07.2019;958910920601987;13421236604499400;967053411958861;138784853;176975529
31.07.2019;100590040189947;14080685776117500;9680336147763920;145456579;185482085
1.08.2019;104003070143776;14560139592607900;9694371746836350;150191678;191516898
2.08.2019;105296944544126;14740124851495500;970706102960744;151849512;193668955
3.08.2019;108104216686148;1513503283600710;971794533396541;155743136;198633631
4.08.2019;109865089291058;1537666099808880;9728951469688730;158050547;20166431
5.08.2019;117900239375804;16503535319045800;9784361215633690;168672588;215209305
6.08.2019;114234970017534;1599272395413470;9821049184844930;162841298;207763358
7.08.2019;119672735473407;167562102511504;9854586699279650;170034632;216935722
8.08.2019;119382346108708;16719123125184500;9887349426927830;169096109;215713659
9.08.2019;118583410984804;16609121053085800;9901645813876660;167741014;213982687
10.08.2019;113037305618936;15834614509608300;9905191679232550;159861768;203923311
11.08.2019;11530195242256;16153735424893600;9917727758250870;162877383;207768124
12.08.2019;113846962465809;1595172649104670;9928429651330170;160667165;204944243
13.08.2019;1086705475827;15228226014735100;9940126542443960;153199519;195417056
14.08.2019;100243795917008;14048062018290200;9944982677126260;141257783;18019476
15.08.2019;103100858696669;1445039143046260;9948740412952810;145248452;185280853
16.08.2019;103733219028054;14540646495024800;9954283717123380;146074262;186332594
17.08.2019;102071555616598;14309130093040700;9954844069695370;143740374;183353888
18.08.2019;103313099760374;1448324054896060;9958784632096010;145431808;185527013
19.08.2019;108846297744009;1526080697292680;9969117120915260;153080827;195283046
20.08.2019;107713923793688;15103453022341000;9983559819329130;151283243;192992501
21.08.2019;100968302238457;14159024255859900;9981154325140470;141857583;180967076
22.08.2019;101197145248393;1419245110508410;9981317131862200;142190163;181392145
23.08.2019;104141441725891;14608829387570600;1002435659756590;145733337;185888092
24.08.2019;101470871548802;1423597556788160;10026665016303700;141981163;181099778
25.08.2019;101003567783752;14171992571177800;10030315671021900;141291591;18021966
26.08.2019;103626434723553;14541672832597000;1003989137834070;144838946;18474094
27.08.2019;10168221571654;14270809659605400;10047412519080900;142034674;181156248
28.08.2019;972479997808299;13649842212579100;10045402328286400;135881489;173309226
29.08.2019;948231173495032;13310832336876000;10039453186647200;132585232;169107373
30.08.2019;957767882349503;13446684261855000;10040374308102300;133926125;170811556
31.08.2019;960502446142607;13486855975675800;10040894402917500;134319269;171310224
1.09.2019;976293655689655;13709903397177800;1004692977716990;136458637;17403943
2.09.2019;103773383845704;1457469889859400;10061359464917400;144858147;184745992
3.09.2019;106187815058445;14915424418659800;1007735263975670;148009353;188765943
4.09.2019;105772410839275;14858648358031900;1008671064131740;147309156;187870879
5.09.2019;105801846995909;14860306323003900;10097759999269200;147164384;18773914
6.09.2019;103308497312098;14511759701212800;10178900267814100;142567068;181873604
7.09.2019;104945069649328;14740767592836900;1018672337499440;144705683;184632204
8.09.2019;104072656573933;14618490336253100;10192674025887100;143421543;183013043
9.09.2019;103324644424313;14516061301029900;10196228515501100;142366967;181652807
10.09.2019;100859519243133;14171426910412000;10196953873151800;138977062;177328813
11.09.2019;101421480603741;14252606150824600;10228704677720800;139339306;177786135
12.09.2019;104033599707773;1462176473800400;10237353458545700;142827585;182231036
13.09.2019;103453387469316;1454218709974440;1024442699422490;141952177;181108514
14.09.2019;103634528963179;1456946012798510;10249178952942300;142152461;1813611
15.09.2019;103061696674459;14491366969108500;10253108544681300;141336326;180307986
16.09.2019;10257822761543;14424475986490800;10255748555613600;140647715;179436332
17.09.2019;101956111811806;1433881414370100;10260512397986500;139747545;178283665
18.09.2019;101613188664524;14293367637141500;10273930255950900;139122685;177473473
19.09.2019;102683926291642;14445569905320000;10278514104151900;140541422;179282081
20.09.2019;101701251161309;14309023513078400;10282052803151800;139165046;177523927
21.09.2019;99864061081239;14052655282204300;10283158214134500;136656998;174318445
22.09.2019;100470134748685;1413983325437320;1028572820725990;137470415;17535283
23.09.2019;969274104792519;13642791977947100;10282164556798100;132684046;169241697
24.09.2019;861367124850965;12125641186088200;1025809156349550;118205624;15076985
25.09.2019;842415764640561;11859423095011900;1023655578680290;115853646;147778949
26.09.2019;809169529924021;11393120293354000;1020132315925960;11168277;142454001
27.09.2019;818677963927528;11527944788886200;1020193385606620;112997643;144132571
28.09.2019;820197901344243;11551225045819700;10196637683522000;113284647;144491153
29.09.2019;806450806236119;11358447077566700;10193924378562800;111423694;142120643
30.09.2019;82823654541204;11666755091871100;10192414941083800;114465072;145994759
1.10.2019;831455139012273;11713234095674000;10184693260629400;115008217;146687818
2.10.2019;836253073232028;11780465542461800;10183943117660500;115676859;147560342
3.10.2019;825433991028638;11628061013859000;10180084572305300;114223619;145721375
4.10.2019;816568615125658;115046411687148;101773982229625;113041083;144209083
5.10.2019;814163371379311;1147047423605790;1017784699384040;1127004;143793767
6.10.2019;785460981297487;11066316343995000;1017413404019470;108769123;138789488
7.10.2019;822602342928112;1159002784899310;10175375754641000;113902701;145350223
8.10.2019;81901151207481;11540042345344100;10176830377513300;113395251;144711351
9.10.2019;85983319207481;12116357408024300;10180935090425600;119010261;15187746
10.10.2019;857809037931034;12089310907045700;10181811892120200;118734377;151523934
11.10.2019;828985402893045;11684602281245600;10178038500158400;114802103;14650268
12.10.2019;83237501440678;11729185762881500;10180073821431900;115217099;147085893
13.10.2019;829125065143191;11683418628467700;10179623779856900;114772598;146532541
14.10.2019;834636843658679;11760312401668100;10226965885177600;114993171;146837588
15.10.2019;816071262752776;11499399931634300;10218809833320700;112531695;143701211
16.10.2019;800385592314436;11279051633931100;10213787856343300;110429664;141022441
17.10.2019;807248938229106;11376881843799100;10211683297240800;111410445;142275851
18.10.2019;795933199357101;1121869688577200;10208707403059700;109893412;140337963
19.10.2019;794847733722969;11204141708791500;10209641864667100;109740791;140147566
20.10.2019;821370903927528;11579667221723500;10212363119856600;113388714;14480022
21.10.2019;821165455873758;11578056508282300;10209606137480900;113403557;144819078
22.10.2019;802920537288136;1132233216373040;10206518853798400;110932359;141660892
23.10.2019;745803585680889;10518006084167200;10187135621014000;103247924;131849373
24.10.2019;745437113816482;10514201231659900;10168062409813800;103404177;132043974
25.10.2019;865665517755699;1220926231736200;10189469088462300;11982236;153033296
26.10.2019;924964676095851;1304732766310170;10219412393219800;127671995;163052996
27.10.2019;955815604400935;13481546625701700;10231044311350300;131770973;168313273
28.10.2019;931917814167154;1314440964181270;10248260307948200;128259912;163844571
29.10.2019;943120712390415;13304573138881600;1026420952611460;129621021;165571824
30.10.2019;918285506516657;12955527806438200;10267079121689300;126185137;161181743
31.10.2019;915527729877265;12918280467665000;10271297567947500;125770677;160646394
1.11.2019;925138129345412;13055576951803500;10288426661557000;126895758;162077063
2.11.2019;930019083752192;131268951792394;10292909768422700;127533375;162876338
3.11.2019;920963869608416;13000168766774800;10293615885641400;12629351;161294847
4.11.2019;941836013062537;1329620015249210;10300891100037600;129078155;164848919
5.11.2019;933078722296902;13173250514023900;10274179034274100;128217062;163757092
6.11.2019;935493338229106;13208576689833100;10277156716744800;128523648;164148312
7.11.2019;921074822238457;13006540149860900;102811149455269;126509043;161571232
8.11.2019;879133393495032;12409686747669600;10272960096738900;120799523;154350145
9.11.2019;881078456195208;12436389120344800;10272607066011900;121063612;154712396
10.11.2019;904289072320281;12765327288802200;10276766959550900;124215401;158742033
11.11.2019;871320792957335;1230065589758120;10276256094322500;11969978;152978275
12.11.2019;878895814295734;12408303810239600;1027996634425580;12070374;15426696
13.11.2019;876672943050848;12381228175688600;10298635104899800;12022203;15361222
14.11.2019;864543580362361;12209177805406600;10297356405002100;118566138;151523438
15.11.2019;846587788854471;11957294108184900;10295455483478700;116141477;148420069
16.11.2019;847769024284044;11975399347911800;10295552463403900;116316238;148640991
17.11.2019;850516122326125;12015372984028200;10296808190514100;116690267;14912036
18.11.2019;818353341350088;11560790247813900;10290358414342300;112345846;143585132
19.11.2019;811682067258913;11466165064037400;10287940184172500;111452486;142462588
20.11.2019;807655466008182;11410035442137400;10283126617868800;110958815;141836156
21.11.2019;76122774880187;10756610802830900;10267702711112500;104761611;133896278
22.11.2019;727752427323203;10284785062107400;10241691866701200;100420762;128344958
23.11.2019;732483617855056;10353880125157800;10230273965919800;101208239;129339001
24.11.2019;694338065604909;9818279857752340;10228471184334900;0.9598971;122636138
25.11.2019;713904468597312;10093562617969100;10218796668148800;0.98774474;126222308
26.11.2019;716543773027469;10131786646906800;10207352593293600;0.99259691;126841696
27.11.2019;752686381654004;10642160243310200;1020392680381830;104294753;133297166
28.11.2019;74363363817066;10514130325956200;10201811295233800;103061408;131736129
29.11.2019;774773804208066;10955527863778000;10203026087768100;10737528;137249236
30.11.2019;755619372121567;10682035338087700;10196970440828800;104756951;133947241
1.12.2019;741772720601987;10487238169121100;10194956144424300;102866928;131531292
2.12.2019;731831252180012;10347601758338300;10187907358484900;10156749;129871273
3.12.2019;730644623331385;1033148061415690;101806538219069;101481504;129767248
4.12.2019;721502034482759;1020309488463330;10173640608764700;100289516;128246605
5.12.2019;74040867949737;10471137698654700;10170873868825300;102952193;131656246
6.12.2019;75342083559322;1065620050288990;10168151274450800;104799783;134019312
7.12.2019;751206140263004;10625916838554200;101686845184.88;104496475;133632666
8.12.2019;752894026943308;10650311832512700;10169395073490800;10472906;133937263
9.12.2019;734022745908825;10382598548426300;10165864520081000;102131978;130638835
10.12.2019;723209178375219;10230287498959900;10161398223425600;100677951;128784015
11.12.2019;720046444599649;10186451862820600;10156623959551300;100293679;128292787
12.12.2019;719284902425482;10175023631558900;10152661844397300;100220255;128218893
13.12.2019;724490372004676;10250043956024700;10152315648525800;100962621;129164777
14.12.2019;707110709029807;10004835923352000;10150159444495900;0.98568264;126106197
15.12.2019;711128666995909;10062263018169000;10150715042645200;0.99128613;126826677
16.12.2019;688239579532437;9739941000248720;101438260387194;0.96018415;122841184
17.12.2019;660896197983635;9353875781817720;10131099862477100;0.92328335;118120445
18.12.2019;72846254836353;10310870987689800;10123964544750900;101846178;130300236
19.12.2019;714616763763881;10116239161539600;10123801722551100;0.99925299;127839546
20.12.2019;718421917206312;10171745246890700;10125924416860200;10045251;128507153
21.12.2019;714029801127995;10110796597181500;10126359472654600;0.99846313;127731542
22.12.2019;747940240789012;10591079135541700;10129472047192500;10455707;133772206
23.12.2019;73217487238457;10369023323624000;10128800327484600;102371683;130974111
24.12.2019;723562908381064;10246780335450000;10129888126092000;101153934;129430833
25.12.2019;719117416569258;10184965426000600;1011374252911640;100704219;128852354
26.12.2019;719463975832846;10190419470659000;10112510511993100;100770422;128945009
27.12.2019;723715044728229;10251279959737800;10110706529518800;101390342;129743017
28.12.2019;730664330829924;10350874145412300;10111561664428100;102366721;130991222
29.12.2019;7391578521391;10472428722090400;10101218618616000;103674904;132663778
30.12.2019;72293971006429;1024392634053170;10102479108834200;101400124;129751611
31.12.2019;716739505464641;10156977357733500;10100109724993100;10056304;128681852
1.01.2020;717063186879018;10163114030966400;10101041731887900;100614514;128743526
2.01.2020;694682526914085;9847089544104390;10099576923242600;0.9750002;124755453
3.01.2020;73153093603156;10370695948322700;10104168401170000;102637798;131328518
4.01.2020;734316419438925;10411522422232600;10103641240878600;10304723;131850725
5.01.2020;734553069181765;10415896437208100;10104911027176500;103077567;131891454
6.01.2020;77657977346581;11012247600703800;10112686590610100;108895371;139343235
7.01.2020;813608684190532;1153847894606300;10121947196586600;113994657;145871525
8.01.2020;805969952887201;11429793981615200;10127636078450600;112857471;144434936
9.01.2020;781713609322034;11086920344298200;10133371672071300;109409984;140023893
10.01.2020;812981791992987;11531854764754500;10141696519133400;113707354;145520178
11.01.2020;803200549503215;11394360765124100;1014383221624560;11232797;143755242
12.01.2020;816454999316189;11583727531290800;10147891330248900;114149109;146084233
13.01.2020;812192566762127;115236153677.41;101520326642513;113510424;145276596
14.01.2020;883016787346581;12529722488995600;1018406885609690;123032578;157463765
15.01.2020;881144820251315;12504817241122900;10202110789507000;122570883;156868373
16.01.2020;871868699801286;12373880896512300;10212328907175000;121166102;155078627
17.01.2020;891254190414962;12650473116564600;10223661564019000;123737205;158368313
18.01.2020;89281807565751;12674009360955200;10228612642874900;123907413;158583813
19.01.2020;868735483664524;12333625619727400;10229141850909000;120573415;154314165
20.01.2020;86362587862069;12262419912807700;10229721298959300;119870518;153413892
21.01.2020;873086756019871;12397488027550500;10234418449386600;121135247;15503965
22.01.2020;864790047399182;12280885062470500;10236984890198900;119965841;153544323
23.01.2020;836638461396844;11884005498632000;10237981451073600;116077623;148547764
24.01.2020;842339095815313;119700177506971;10243565893901700;116854012;149494018
25.01.2020;834477456896552;11859880544087300;10246240631358800;115748604;14807681
26.01.2020;857387480958504;12186720350892500;1025037590453860;118890473;152095733
27.01.2020;890195928486265;1265491207024210;10259279605641900;123350884;15779271
28.01.2020;92973883176505;1321828737089160;10273788803404900;128660299;164585254
29.01.2020;931194754354179;13240657104583500;10294548690024700;128618141;164528656
30.01.2020;950892096493279;13523234477436600;10314453342361300;131109561;167702648
31.01.2020;935728478240795;13309934650490400;10333987527632900;128797665;164732688
1.02.2020;938188602863822;13346629785269200;10339315615520900;129086201;1650978
2.02.2020;933938706312098;13287458516175000;10339901530343200;128506625;164356756
3.02.2020;927981252051432;13204381755484900;1034807751891560;127602269;16319591
4.02.2020;916162719772063;13037493196617200;10352079678725400;125940812;161069803
5.02.2020;962813677586207;13702984404857700;10364516649073900;132210549;169086813
6.02.2020;97392804364699;13862531903940300;1039385753588990;133372349;170571675
7.02.2020;980027939982466;1394992528983710;1043551292520990;133677428;17097118
8.02.2020;991129340841613;14109209414505700;10451233593862800;135000422;172664271
9.02.2020;101510832026885;14452221910050100;10464218210615600;138110861;176640757
10.02.2020;987236187305669;1406244291155050;10492193371649100;134027676;171346985
11.02.2020;102722225558738;14632147891776100;10514718928066800;139158716;17792319
12.02.2020;103601352229106;14758539029861400;10529682479480000;140161292;179208365
13.02.2020;102354973226184;14583249651377800;10542659927792000;138326094;176851563
14.02.2020;103616156901812;14760851262109400;1055541118917050;139841556;17883096
15.02.2020;991172432700175;1412182283245530;10555857931548600;133781858;171075719
16.02.2020;995204661157218;14180804736497400;10561574357212200;134267906;171695434
17.02.2020;96830796277031;1379673244969580;10562292223531900;130622522;167061779
18.02.2020;101953037904734;14528090794591600;10591905342324400;137162204;175425426
19.02.2020;963600229865576;13732067105049400;10593424198564300;129628219;165794069
20.02.2020;961403012244302;13701819604493300;10593110536231200;129346518;165435215
21.02.2020;970179750268849;13828260688304300;10598303340121400;130476174;166881312
22.02.2020;967524905756868;1379231883114360;10602235282075100;130088783;166379813
23.02.2020;997284242308591;14217863040508300;10610272663769700;134000921;171384131
24.02.2020;964800788310929;13755918999243000;10613628974786000;129606179;165765413
25.02.2020;934428714009351;13324276398775200;10626461997752500;125387701;160369037
26.02.2020;879888894856809;12547934251017400;10617388283531300;118182871;151151916
27.02.2020;877902948188194;12520838390502900;10612096866075900;117986469;150901158
28.02.2020;875059344599649;12480662416202100;10611621881656700;117613147;150435395
29.02.2020;858209029964933;12241521625126100;10609541290683300;115382195;147581569
1.03.2020;854177389392169;12185349848450500;10607948148829700;114869998;146928146
2.03.2020;890621475645821;12704670915194200;10615108825388000;119684792;153109223
3.03.2020;876881061420222;12510151394031900;10619230389352100;117806573;150704354
4.03.2020;875636957218001;12493795457154700;10594456224379400;117927671;150859699
5.03.2020;906261580274693;1293170280370330;1059874232587060;122011673;156090164
6.03.2020;914708505897136;13052703182389100;10604350300690200;123088193;157478419
7.03.2020;889830695675044;1269901954900080;10604479040199800;11975147;153210003
8.03.2020;810961454114553;1157406854687700;1059791508745870;109210807;139731984
9.03.2020;789638531987142;11271051095766200;10580438781865400;106527256;136296685
10.03.2020;790992787545295;1129213413714240;10570066642775100;106831248;13667676
11.03.2020;793934133477499;11334499914189700;10544235068015700;107494757;137532279
12.03.2020;495931341437756;7080736430083280;1032451959592890;0.68581752;0.87746909
13.03.2020;562769238836938;803577942150242;10257611656727000;0.78339673;100230839
14.03.2020;514517250642899;7348288393553010;10224364566605300;0.71870368;0.91943052
15.03.2020;535861066335476;7653805488199190;10213753407613400;0.74936267;0.9586443
16.03.2020;501292738778492;7161234148540020;10171967505362600;0.70401662;0.9005596
17.03.2020;54167547106955;7739039625563880;10156644421056100;0.76196816;0.97465625
18.03.2020;539248783594389;7704481177074580;10150040635086400;0.75905915;0.97098752
19.03.2020;62035516320865;8863993466813000;10159016902880900;0.87252473;111612479
20.03.2020;617414947603741;8822755769855100;10142248739306200;0.86990134;111275432
21.03.2020;617583102220924;8826137244726680;10142007573585900;0.87025544;111317824
22.03.2020;583056097960257;8333429503034200;10140359569604800;0.82180809;105120625
23.03.2020;648640865733489;9271521544330180;10144267339718300;0.9139666;116908967
24.03.2020;677505761893629;9684919587252690;1016258673321510;0.95299748;121902362
25.03.2020;668996901285798;9564041226427200;10160315450979700;0.94131341;120405859
26.03.2020;675446033606078;9657043028797190;10163724048837300;0.95014809;121539093
27.03.2020;649079541502046;9281263737267540;10157967594868200;0.91369299;1168733
28.03.2020;623181989023963;8912212019353840;10153142102864200;0.87777871;112273873
29.03.2020;590485758679135;8445538726437770;10144167468898600;0.83255119;106488351
30.03.2020;643690570017534;9207413268340320;1014268707611680;0.90778836;116111925
31.03.2020;64323832421391;9199789801490280;10138923945845800;0.90737339;116086021
1.04.2020;664311000870836;9499110246905780;10110996201359600;0.93948312;120232747
2.04.2020;679274222209234;9712210303568520;10112789929052600;0.96038881;12293196
3.04.2020;675190255178258;9652736414228620;10112482951037800;0.95453673;122207588
4.04.2020;685998916867329;980850705083651;10114374918416100;0.96975909;124154011
5.04.2020;679081247264758;9710778847417570;1011604048588290;0.95993871;122896481
6.04.2020;729817374517826;10437146305052400;1013289412307350;103002619;131870276
7.04.2020;718759333664524;10280327037239300;10130345270198700;10148052;129919781
8.04.2020;737219476399766;10545559446079000;10137164616412600;104028689;133180003
9.04.2020;729957918790181;10442711908476900;1014014261880550;102983876;13184332
10.04.2020;685982267475161;9814910179144640;10101069898276600;0.97167036;124393645
11.04.2020;688318222895967;98495788883172;10101254467387300;0.97508472;124828502
12.04.2020;697866628661601;9987412766262450;1010278765253170;0.9885799;126554137
13.04.2020;686357553319696;9823919797409630;10101274249921800;0.97254263;124500204
14.04.2020;687553850344828;9842336296004290;10101610468262300;0.97433338;124727346
15.04.2020;662547577510228;9485460988827670;10097613148259100;0.93937655;120252464
16.04.2020;712779228223261;10206078034070800;10101830187969400;10103197;129329091
17.04.2020;708139519842197;10140349392444000;10103036456113200;100369324;128483033
18.04.2020;726279234360023;1040119615247540;10106807427584200;102912777;131739282
19.04.2020;71502442154588;10241170639606300;10107716219668800;101320322;129699559
20.04.2020;685327341478667;9816607855223000;10101962382093500;0.97175256;124397211
21.04.2020;687042369865576;9842304072538900;10100566365350400;0.97443091;12473842
22.04.2020;712365691992987;10156527215998100;10104168436723500;10051819;129301523
23.04.2020;748860516528346;1067862210321590;10114632035742500;105575982;135798226
24.04.2020;750644331648159;10705532499778300;10121869491223300;105766356;13603772
25.04.2020;753773820911748;10751223782235200;10125150329339900;10618335;136573263
26.04.2020;768406852168322;10960989601854600;10129162783209600;108212197;139182404
27.04.2020;777749151858562;11096063053844300;10150452432342100;109315946;140592618
